product_code,product_label,angle,distance_m,lower_dbsm,upper_dbsm
toddler,幼儿,common,27.300000000000022,-9.084050598415507,0.9123398778752528
toddler,幼儿,common,27.400000000000023,-9.080343030366318,0.9162066661445181
toddler,幼儿,common,27.50000000000002,-9.076746127648212,0.9199580365985552
toddler,幼儿,common,27.600000000000023,-9.073258213513746,0.9235957379921409
toddler,幼儿,common,27.700000000000024,-9.069877611215484,0.9271215190800509
toddler,幼儿,common,27.800000000000022,-9.066602644005982,0.9305371286170615
toddler,幼儿,common,27.900000000000023,-9.063431635137801,0.9338443153579489
toddler,幼儿,common,28.00000000000002,-9.0603629078635,0.9370448280574891
toddler,幼儿,common,28.100000000000023,-9.057394785435637,0.9401404154704587
toddler,幼儿,common,28.200000000000024,-9.054525591106772,0.9431328263516334
toddler,幼儿,common,28.300000000000022,-9.051753648129468,0.9460238094557898
toddler,幼儿,common,28.400000000000023,-9.049077279756279,0.9488151135377039
toddler,幼儿,common,28.500000000000025,-9.046494809239766,0.9515084873521518
toddler,幼儿,common,28.600000000000023,-9.04400455983249,0.9541056796539097
toddler,幼儿,common,28.700000000000024,-9.04160485478701,0.9566084391977538
toddler,幼儿,common,28.800000000000026,-9.039294017355884,0.9590185147384604
toddler,幼儿,common,28.900000000000023,-9.037070370791673,0.9613376550308057
toddler,幼儿,common,29.000000000000025,-9.034932238346933,0.9635676088295656
toddler,幼儿,common,29.100000000000023,-9.032877943274228,0.9657101248895166
toddler,幼儿,common,29.200000000000024,-9.03090580882611,0.9677669519654346
toddler,幼儿,common,29.300000000000026,-9.029014158255148,0.969739838812096
toddler,幼儿,common,29.400000000000023,-9.027201314813896,0.9716305341842768
toddler,幼儿,common,29.500000000000025,-9.025465601754913,0.9734407868367534
toddler,幼儿,common,29.600000000000023,-9.02380534233076,0.9751723455243018
toddler,幼儿,common,29.700000000000024,-9.022218859793995,0.9768269590016982
toddler,幼儿,common,29.800000000000026,-9.02070447739718,0.9784063760237189
toddler,幼儿,common,29.900000000000023,-9.019260518392873,0.9799123453451399
toddler,幼儿,common,30.000000000000025,-9.01788530603363,0.9813466157207377
toddler,幼儿,common,30.100000000000026,-9.016577163572013,0.9827109359052881
toddler,幼儿,common,30.200000000000024,-9.015334414260582,0.9840070546535675
toddler,幼儿,common,30.300000000000026,-9.014155381351898,0.9852367207203521
toddler,幼儿,common,30.400000000000027,-9.013038388098515,0.9864016828604178
toddler,幼儿,common,30.500000000000025,-9.011981757752999,0.9875036898285411
toddler,幼儿,common,30.600000000000026,-9.010983813567902,0.988544490379498
toddler,幼儿,common,30.700000000000024,-9.01004287879579,0.9895258332680649
toddler,幼儿,common,30.800000000000026,-9.009157276689217,0.9904494672490177
toddler,幼儿,common,30.900000000000027,-9.008325330500746,0.9913171410771329
toddler,幼儿,common,31.000000000000025,-9.007545363482937,0.9921306035071862
toddler,幼儿,common,31.100000000000026,-9.006815698888346,0.9928916032939543
toddler,幼儿,common,31.200000000000024,-9.006134659969536,0.993601889192213
toddler,幼儿,common,31.300000000000026,-9.005500569979061,0.9942632099567388
toddler,幼儿,common,31.400000000000027,-9.004911752169486,0.9948773143423076
toddler,幼儿,common,31.500000000000025,-9.004366529793366,0.9954459511036957
toddler,幼儿,common,31.600000000000026,-9.003863226103263,0.9959708689956794
toddler,幼儿,common,31.700000000000028,-9.003400164351737,0.9964538167730347
toddler,幼儿,common,31.800000000000026,-9.002975667791345,0.9968965431905379
toddler,幼儿,common,31.900000000000027,-9.002588059674647,0.9973007970029649
toddler,幼儿,common,32.00000000000003,-9.002235663254204,0.9976683269650922
toddler,幼儿,common,32.10000000000002,-9.001916801782572,0.9980008818316959
toddler,幼儿,common,32.20000000000003,-9.001629798512315,0.9983002103575523
toddler,幼儿,common,32.300000000000026,-9.001372976695988,0.9985680612974372
toddler,幼儿,common,32.40000000000003,-9.001144659586151,0.9988061834061273
toddler,幼儿,common,32.50000000000003,-9.000943170435368,0.9990163254383984
toddler,幼儿,common,32.60000000000002,-9.000766832496192,0.9992002361490266
toddler,幼儿,common,32.70000000000003,-9.000613969021186,0.9993596642927884
toddler,幼儿,common,32.800000000000026,-9.000482903262908,0.99949635862446
toddler,幼儿,common,32.90000000000003,-9.000371958473918,0.9996120678988172
toddler,幼儿,common,33.00000000000003,-9.000279457906775,0.9997085408706365
toddler,幼儿,common,33.10000000000002,-9.000203724814039,0.9997875262946941
toddler,幼儿,common,33.20000000000003,-9.000143082448268,0.999850772925766
toddler,幼儿,common,33.300000000000026,-9.000095854062025,0.9999000295186283
toddler,幼儿,common,33.40000000000003,-9.000060362907863,0.9999370448280575
toddler,幼儿,common,33.50000000000003,-9.000034932238346,0.9999635676088295
toddler,幼儿,common,33.60000000000003,-9.000017885306033,0.9999813466157207
toddler,幼儿,common,33.70000000000003,-9.000007545363482,0.9999921306035072
toddler,幼儿,common,33.800000000000026,-9.000002235663255,0.999997668326965
toddler,幼儿,common,33.90000000000003,-9.000000279457907,0.9999997085408706
toddler,幼儿,common,34.00000000000003,-9.0,1.0
toddler,幼儿,common,34.10000000000003,-9.0,1.0
toddler,幼儿,common,34.20000000000003,-9.0,1.0
toddler,幼儿,common,34.300000000000026,-9.0,1.0
toddler,幼儿,common,34.40000000000003,-9.0,1.0
toddler,幼儿,common,34.50000000000003,-9.0,1.0
toddler,幼儿,common,34.60000000000003,-9.0,1.0
toddler,幼儿,common,34.70000000000003,-9.0,1.0
toddler,幼儿,common,34.800000000000026,-9.0,1.0
toddler,幼儿,common,34.90000000000003,-9.0,1.0
toddler,幼儿,common,35.00000000000003,-9.0,1.0
toddler,幼儿,common,35.10000000000003,-9.0,1.0
toddler,幼儿,common,35.20000000000003,-9.0,1.0
toddler,幼儿,common,35.30000000000003,-9.0,1.0
toddler,幼儿,common,35.40000000000003,-9.0,1.0
toddler,幼儿,common,35.50000000000003,-9.0,1.0
toddler,幼儿,common,35.60000000000003,-9.0,1.0
toddler,幼儿,common,35.70000000000003,-9.0,1.0
toddler,幼儿,common,35.80000000000003,-9.0,1.0
toddler,幼儿,common,35.90000000000003,-9.0,1.0
toddler,幼儿,common,36.00000000000003,-9.0,1.0
toddler,幼儿,common,36.10000000000003,-9.0,1.0
toddler,幼儿,common,36.20000000000003,-9.0,1.0
toddler,幼儿,common,36.30000000000003,-9.0,1.0
toddler,幼儿,common,36.400000000000034,-9.0,1.0
toddler,幼儿,common,36.50000000000003,-9.0,1.0
toddler,幼儿,common,36.60000000000003,-9.0,1.0
toddler,幼儿,common,36.70000000000003,-9.0,1.0
toddler,幼儿,common,36.80000000000003,-9.0,1.0
toddler,幼儿,common,36.900000000000034,-9.0,1.0
toddler,幼儿,common,37.00000000000003,-9.0,1.0
toddler,幼儿,common,37.10000000000003,-9.0,1.0
toddler,幼儿,common,37.20000000000003,-9.0,1.0
toddler,幼儿,common,37.30000000000003,-9.0,1.0
toddler,幼儿,common,37.400000000000034,-9.0,1.0
toddler,幼儿,common,37.50000000000003,-9.0,1.0
toddler,幼儿,common,37.60000000000003,-9.0,1.0
toddler,幼儿,common,37.70000000000003,-9.0,1.0
toddler,幼儿,common,37.80000000000003,-9.0,1.0
toddler,幼儿,common,37.900000000000034,-9.0,1.0
toddler,幼儿,common,38.00000000000003,-9.0,1.0
toddler,幼儿,common,38.10000000000003,-9.0,1.0
toddler,幼儿,common,38.20000000000003,-9.0,1.0
toddler,幼儿,common,38.30000000000003,-9.0,1.0
toddler,幼儿,common,38.400000000000034,-9.0,1.0
toddler,幼儿,common,38.500000000000036,-9.0,1.0
toddler,幼儿,common,38.60000000000003,-9.0,1.0
toddler,幼儿,common,38.70000000000003,-9.0,1.0
toddler,幼儿,common,38.80000000000003,-9.0,1.0
toddler,幼儿,common,38.900000000000034,-9.0,1.0
toddler,幼儿,common,39.000000000000036,-9.0,1.0
toddler,幼儿,common,39.10000000000003,-9.0,1.0
toddler,幼儿,common,39.20000000000003,-9.0,1.0
toddler,幼儿,common,39.30000000000003,-9.0,1.0
toddler,幼儿,common,39.400000000000034,-9.0,1.0
toddler,幼儿,common,39.500000000000036,-9.0,1.0
toddler,幼儿,common,39.60000000000004,-9.0,1.0
toddler,幼儿,common,39.70000000000003,-9.0,1.0
toddler,幼儿,common,39.80000000000003,-9.0,1.0
toddler,幼儿,common,39.900000000000034,-9.0,1.0
toddler,幼儿,common,40.000000000000036,-9.0,1.0
toddler,幼儿,common,40.10000000000004,-9.0,1.0
toddler,幼儿,common,40.20000000000003,-9.0,1.0
toddler,幼儿,common,40.30000000000003,-9.0,1.0
toddler,幼儿,common,40.400000000000034,-9.0,1.0
toddler,幼儿,common,40.500000000000036,-9.0,1.0
toddler,幼儿,common,40.60000000000004,-9.0,1.0
toddler,幼儿,common,40.70000000000003,-9.0,1.0
toddler,幼儿,common,40.80000000000003,-9.0,1.0
toddler,幼儿,common,40.900000000000034,-9.0,1.0
toddler,幼儿,common,41.000000000000036,-9.0,1.0
toddler,幼儿,common,41.10000000000004,-9.0,1.0
toddler,幼儿,common,41.20000000000003,-9.0,1.0
toddler,幼儿,common,41.30000000000003,-9.0,1.0
toddler,幼儿,common,41.400000000000034,-9.0,1.0
toddler,幼儿,common,41.500000000000036,-9.0,1.0
toddler,幼儿,common,41.60000000000004,-9.0,1.0
toddler,幼儿,common,41.70000000000004,-9.0,1.0
toddler,幼儿,common,41.80000000000003,-9.0,1.0
toddler,幼儿,common,41.900000000000034,-9.0,1.0
toddler,幼儿,common,42.000000000000036,-9.0,1.0
toddler,幼儿,common,42.10000000000004,-9.0,1.0
toddler,幼儿,common,42.20000000000004,-9.0,1.0
toddler,幼儿,common,42.30000000000003,-9.0,1.0
toddler,幼儿,common,42.400000000000034,-9.0,1.0
toddler,幼儿,common,42.500000000000036,-9.0,1.0
toddler,幼儿,common,42.60000000000004,-9.0,1.0
toddler,幼儿,common,42.70000000000004,-9.0,1.0
toddler,幼儿,common,42.80000000000004,-9.0,1.0
toddler,幼儿,common,42.900000000000034,-9.0,1.0
toddler,幼儿,common,43.000000000000036,-9.0,1.0
toddler,幼儿,common,43.10000000000004,-9.0,1.0
toddler,幼儿,common,43.20000000000004,-9.0,1.0
toddler,幼儿,common,43.30000000000004,-9.0,1.0
toddler,幼儿,common,43.400000000000034,-9.0,1.0
toddler,幼儿,common,43.500000000000036,-9.0,1.0
toddler,幼儿,common,43.60000000000004,-9.0,1.0
toddler,幼儿,common,43.70000000000004,-9.0,1.0
toddler,幼儿,common,43.80000000000004,-9.0,1.0
toddler,幼儿,common,43.900000000000034,-9.0,1.0
toddler,幼儿,common,44.000000000000036,-9.0,1.0
toddler,幼儿,common,44.10000000000004,-9.0,1.0
toddler,幼儿,common,44.20000000000004,-9.0,1.0
toddler,幼儿,common,44.30000000000004,-9.0,1.0
toddler,幼儿,common,44.400000000000034,-9.0,1.0
toddler,幼儿,common,44.500000000000036,-9.0,1.0
toddler,幼儿,common,44.60000000000004,-9.0,1.0
toddler,幼儿,common,44.70000000000004,-9.0,1.0
toddler,幼儿,common,44.80000000000004,-9.0,1.0
toddler,幼儿,common,44.90000000000004,-9.0,1.0
toddler,幼儿,common,45.000000000000036,-9.0,1.0
toddler,幼儿,common,45.10000000000004,-9.0,1.0
toddler,幼儿,common,45.20000000000004,-9.0,1.0
toddler,幼儿,common,45.30000000000004,-9.0,1.0
toddler,幼儿,common,45.40000000000004,-9.0,1.0
toddler,幼儿,common,45.500000000000036,-9.0,1.0
toddler,幼儿,common,45.60000000000004,-9.0,1.0
toddler,幼儿,common,45.70000000000004,-9.0,1.0
toddler,幼儿,common,45.80000000000004,-9.0,1.0
toddler,幼儿,common,45.90000000000004,-9.0,1.0
toddler,幼儿,common,46.00000000000004,-9.0,1.0
toddler,幼儿,common,46.10000000000004,-9.0,1.0
toddler,幼儿,common,46.20000000000004,-9.0,1.0
toddler,幼儿,common,46.30000000000004,-9.0,1.0
toddler,幼儿,common,46.40000000000004,-9.0,1.0
toddler,幼儿,common,46.50000000000004,-9.0,1.0
toddler,幼儿,common,46.60000000000004,-9.0,1.0
toddler,幼儿,common,46.70000000000004,-9.0,1.0
toddler,幼儿,common,46.80000000000004,-9.0,1.0
toddler,幼儿,common,46.90000000000004,-9.0,1.0
toddler,幼儿,common,47.00000000000004,-9.0,1.0
toddler,幼儿,common,47.10000000000004,-9.0,1.0
toddler,幼儿,common,47.20000000000004,-9.0,1.0
toddler,幼儿,common,47.30000000000004,-9.0,1.0
toddler,幼儿,common,47.40000000000004,-9.0,1.0
toddler,幼儿,common,47.50000000000004,-9.0,1.0
toddler,幼儿,common,47.60000000000004,-9.0,1.0
toddler,幼儿,common,47.70000000000004,-9.0,1.0
toddler,幼儿,common,47.80000000000004,-9.0,1.0
toddler,幼儿,common,47.90000000000004,-9.0,1.0
toddler,幼儿,common,48.00000000000004,-9.0,1.0
toddler,幼儿,common,48.100000000000044,-9.0,1.0
toddler,幼儿,common,48.20000000000004,-9.0,1.0
toddler,幼儿,common,48.30000000000004,-9.0,1.0
toddler,幼儿,common,48.40000000000004,-9.0,1.0
toddler,幼儿,common,48.50000000000004,-9.0,1.0
toddler,幼儿,common,48.600000000000044,-9.0,1.0
toddler,幼儿,common,48.70000000000004,-9.0,1.0
toddler,幼儿,common,48.80000000000004,-9.0,1.0
toddler,幼儿,common,48.90000000000004,-9.0,1.0
toddler,幼儿,common,49.00000000000004,-9.0,1.0
toddler,幼儿,common,49.100000000000044,-9.0,1.0
toddler,幼儿,common,49.200000000000045,-9.0,1.0
toddler,幼儿,common,49.30000000000004,-9.0,1.0
toddler,幼儿,common,49.40000000000004,-9.0,1.0
toddler,幼儿,common,49.50000000000004,-9.0,1.0
toddler,幼儿,common,49.600000000000044,-9.0,1.0
toddler,幼儿,common,49.700000000000045,-9.0,1.0
toddler,幼儿,common,49.80000000000004,-9.0,1.0
toddler,幼儿,common,49.90000000000004,-9.0,1.0
toddler,幼儿,common,50.00000000000004,-9.0,1.0
car,气球车,common,5.0,-3.0900584795321633,8.90994152046784
car,气球车,common,7.0,-1.3599243206054341,10.640075679394569
car,气球车,common,9.0,0.24056587547299646,12.240565875473003
car,气球车,common,11.0,1.7132094943240466,13.713209494324051
car,气球车,common,13.0,3.0598039215686272,15.059803921568633
car,气球车,common,15.0,4.282146542827657,16.282146542827665
car,气球车,common,17.0,5.3820347437220475,17.382034743722055
car,气球车,common,19.0,6.36126590987272,18.361265909872724
car,气球车,common,21.0,7.221637426900583,19.22163742690059
car,气球车,common,23.0,7.9649466804265545,19.96494668042656
car,气球车,common,25.0,8.592991056071547,20.592991056071554
car,气球车,common,27.0,9.10756793945648,21.107567939456487
car,气球车,common,29.0,9.510474716202268,21.51047471620227
car,气球车,common,31.0,9.803508771929824,21.803508771929828
car,气球车,common,33.0,9.98846749226006,21.988467492260064
car,气球车,common,35.0,10.0,22.0
car,气球车,common,37.0,10.0,22.0
car,气球车,common,39.0,10.0,22.0
car,气球车,common,41.0,10.0,22.0
car,气球车,common,43.0,10.0,22.0
car,气球车,common,45.0,10.0,22.0
car,气球车,common,47.0,10.0,22.0
car,气球车,common,49.0,10.0,22.0
car,气球车,common,51.0,10.0,22.0
evt_balloon_car,EVT气球车,common,5.0,-3.0,10.0
evt_balloon_car,EVT气球车,common,7.0,-1.0,11.2
evt_balloon_car,EVT气球车,common,9.0,1.0,12.4
evt_balloon_car,EVT气球车,common,11.0,2.6,13.7
evt_balloon_car,EVT气球车,common,13.0,3.8,15.1
evt_balloon_car,EVT气球车,common,15.0,5.0,16.5
evt_balloon_car,EVT气球车,common,17.0,6.2,17.9
evt_balloon_car,EVT气球车,common,19.0,7.3999999999999995,19.3
evt_balloon_car,EVT气球车,common,21.0,8.2,20.2
evt_balloon_car,EVT气球车,common,23.0,8.6,20.6
evt_balloon_car,EVT气球车,common,25.0,9.0,21.0
evt_balloon_car,EVT气球车,common,27.0,9.4,21.4
evt_balloon_car,EVT气球车,common,29.0,9.8,21.8
evt_balloon_car,EVT气球车,common,31.0,10.0,22.1
evt_balloon_car,EVT气球车,common,33.0,10.0,22.3
evt_balloon_car,EVT气球车,common,35.0,10.0,22.5
evt_balloon_car,EVT气球车,common,37.0,10.0,22.7
evt_balloon_car,EVT气球车,common,39.0,10.0,22.9
evt_balloon_car,EVT气球车,common,41.0,10.0,23.0
evt_balloon_car,EVT气球车,common,43.0,10.0,23.0
evt_balloon_car,EVT气球车,common,45.0,10.0,23.0
evt_balloon_car,EVT气球车,common,47.0,10.0,23.0
evt_balloon_car,EVT气球车,common,49.0,10.0,23.0
evt_balloon_car,EVT气球车,common,51.0,10.0,23.0
bicycle,自行车,0度,1.0,-19.478768875159524,-9.478768875159515
bicycle,自行车,0度,2.0,-18.41381163992292,-8.41381163992291
bicycle,自行车,0度,3.0,-17.407611864908958,-7.407611864908951
bicycle,自行车,0度,4.0,-16.45813345021522,-6.458133450215216
bicycle,自行车,0度,5.0,-15.563340295939293,-5.5633402959392875
bicycle,自行车,0度,6.0,-14.721196302178747,-4.721196302178743
bicycle,自行车,0度,7.0,-13.929665369031166,-3.929665369031163
bicycle,自行车,0度,8.0,-13.186711396594129,-3.186711396594127
bicycle,自行车,0度,9.0,-12.490298284965217,-2.490298284965215
bicycle,自行车,0度,10.0,-11.838389934242006,-1.8383899342420076
bicycle,自行车,0度,11.0,-11.22895024452208,-1.2289502445220801
bicycle,自行车,0度,12.0,-10.659943115903017,-0.6599431159030171
bicycle,自行车,0度,13.0,-10.129332448482396,-0.12933244848239767
bicycle,自行车,0度,14.0,-9.635082142357795,0.36491785764220275
bicycle,自行车,0度,15.0,-9.175156097626799,0.8248439023731979
bicycle,自行车,0度,16.0,-8.747518214386982,1.2524817856130124
bicycle,自行车,0度,17.0,-8.35013239273593,1.649867607264067
bicycle,自行车,0度,18.0,-7.9809625327712155,2.0190374672287774
bicycle,自行车,0度,19.0,-7.637972534590421,2.3620274654095716
bicycle,自行车,0度,20.0,-7.319126298291131,2.6808737017088635
bicycle,自行车,0度,21.0,-7.022387723970915,2.9776122760290757
bicycle,自行车,0度,22.0,-6.745720711727364,3.2542792882726292
bicycle,自行车,0度,23.0,-6.48708916165805,3.512910838341943
bicycle,自行车,0度,24.0,-6.244456973860554,3.7555430261394367
bicycle,自行车,0度,25.0,-6.01578804843246,3.9842119515675325
bicycle,自行车,0度,26.0,-5.799046285471345,4.20095371452865
bicycle,自行车,0度,27.0,-5.5921955850747835,4.407804414925209
bicycle,自行车,0度,28.0,-5.393199847340362,4.606800152659632
bicycle,自行车,0度,29.0,-5.200022972365659,4.799977027634334
bicycle,自行车,0度,30.0,-5.010628860248248,4.989371139751741
bicycle,自行车,0度,31.0,-4.822981411085719,5.177018588914272
bicycle,自行车,0度,32.0,-4.635044524975648,5.364955475024347
bicycle,自行车,0度,33.0,-4.4447821020156155,5.555217897984386
bicycle,自行车,0度,34.0,-4.250158042303191,5.749841957696807
bicycle,自行车,0度,35.0,-4.049136245935962,5.950863754064033
bicycle,自行车,0度,36.0,-3.839680613011513,6.160319386988485
bicycle,自行车,0度,37.0,-3.6197550436274177,6.380244956372584
bicycle,自行车,0度,38.0,-3.3873234378812533,6.612676562118745
bicycle,自行车,0度,39.0,-3.1403496958706114,6.85965030412939
bicycle,自行车,0度,40.0,-2.8767977176930586,7.123202282306947
bicycle,自行车,0度,41.0,-2.5946314034461864,7.405368596553833
bicycle,自行车,0度,42.0,-2.291814653227558,7.708185346772462
bicycle,自行车,0度,43.0,-1.966311367134761,8.033688632865259
bicycle,自行车,0度,44.0,-1.6160854452653801,8.38391455473464
bicycle,自行车,0度,45.0,-1.2391007877169926,8.760899212283027
bicycle,自行车,0度,46.0,-0.8333212945871864,9.166678705412844
bicycle,自行车,0度,47.0,-0.39671086597351746,9.603289134026502
bicycle,自行车,0度,48.0,0.0727665980264085,10.072766598026446
bicycle,自行车,0度,49.0,0.5771471973150284,10.577147197315073
bicycle,自行车,0度,50.0,1.1184670317947578,11.118467031794806
bicycle,自行车,0度,51.0,1.6987622013680195,11.698762201368067
bicycle,自行车,0度,52.0,2.3200688059372254,12.32006880593728
bicycle,自行车,30度,1.0,-19.478768875159524,-9.478768875159515
bicycle,自行车,30度,2.0,-18.41381163992292,-8.41381163992291
bicycle,自行车,30度,3.0,-17.407611864908958,-7.407611864908951
bicycle,自行车,30度,4.0,-16.45813345021522,-6.458133450215216
bicycle,自行车,30度,5.0,-15.563340295939293,-5.5633402959392875
bicycle,自行车,30度,6.0,-14.721196302178747,-4.721196302178743
bicycle,自行车,30度,7.0,-13.929665369031166,-3.929665369031163
bicycle,自行车,30度,8.0,-13.186711396594129,-3.186711396594127
bicycle,自行车,30度,9.0,-12.490298284965217,-2.490298284965215
bicycle,自行车,30度,10.0,-11.838389934242006,-1.8383899342420076
bicycle,自行车,30度,11.0,-11.22895024452208,-1.2289502445220801
bicycle,自行车,30度,12.0,-10.659943115903017,-0.6599431159030171
bicycle,自行车,30度,13.0,-10.129332448482396,-0.12933244848239767
bicycle,自行车,30度,14.0,-9.635082142357795,0.36491785764220275
bicycle,自行车,30度,15.0,-9.175156097626799,0.8248439023731979
bicycle,自行车,30度,16.0,-8.747518214386982,1.2524817856130124
bicycle,自行车,30度,17.0,-8.35013239273593,1.649867607264067
bicycle,自行车,30度,18.0,-7.9809625327712155,2.0190374672287774
bicycle,自行车,30度,19.0,-7.637972534590421,2.3620274654095716
bicycle,自行车,30度,20.0,-7.319126298291131,2.6808737017088635
bicycle,自行车,30度,21.0,-7.022387723970915,2.9776122760290757
bicycle,自行车,30度,22.0,-6.745720711727364,3.2542792882726292
bicycle,自行车,30度,23.0,-6.48708916165805,3.512910838341943
bicycle,自行车,30度,24.0,-6.244456973860554,3.7555430261394367
bicycle,自行车,30度,25.0,-6.01578804843246,3.9842119515675325
bicycle,自行车,30度,26.0,-5.799046285471345,4.20095371452865
bicycle,自行车,30度,27.0,-5.5921955850747835,4.407804414925209
bicycle,自行车,30度,28.0,-5.393199847340362,4.606800152659632
bicycle,自行车,30度,29.0,-5.200022972365659,4.799977027634334
bicycle,自行车,30度,30.0,-5.010628860248248,4.989371139751741
bicycle,自行车,30度,31.0,-4.822981411085719,5.177018588914272
bicycle,自行车,30度,32.0,-4.635044524975648,5.364955475024347
bicycle,自行车,30度,33.0,-4.4447821020156155,5.555217897984386
bicycle,自行车,30度,34.0,-4.250158042303191,5.749841957696807
bicycle,自行车,30度,35.0,-4.049136245935962,5.950863754064033
bicycle,自行车,30度,36.0,-3.839680613011513,6.160319386988485
bicycle,自行车,30度,37.0,-3.6197550436274177,6.380244956372584
bicycle,自行车,30度,38.0,-3.3873234378812533,6.612676562118745
bicycle,自行车,30度,39.0,-3.1403496958706114,6.85965030412939
bicycle,自行车,30度,40.0,-2.8767977176930586,7.123202282306947
bicycle,自行车,30度,41.0,-2.5946314034461864,7.405368596553833
bicycle,自行车,30度,42.0,-2.291814653227558,7.708185346772462
bicycle,自行车,30度,43.0,-1.966311367134761,8.033688632865259
bicycle,自行车,30度,44.0,-1.6160854452653801,8.383914554734638
bicycle,自行车,30度,45.0,-1.2391007877169926,8.760899212283027
bicycle,自行车,30度,46.0,-0.8333212945871864,9.166678705412844
bicycle,自行车,30度,47.0,-0.39671086597351746,9.603289134026502
bicycle,自行车,30度,48.0,0.0727665980264085,10.072766598026446
bicycle,自行车,30度,49.0,0.5771471973150284,10.577147197315073
bicycle,自行车,30度,50.0,1.1184670317947578,11.118467031794806
bicycle,自行车,30度,51.0,1.6987622013680195,11.698762201368067
bicycle,自行车,30度,52.0,2.3200688059372254,12.32006880593728
bicycle,自行车,60度,1.0,-19.478768875159524,-9.478768875159515
bicycle,自行车,60度,2.0,-18.41381163992292,-8.41381163992291
bicycle,自行车,60度,3.0,-17.407611864908958,-7.407611864908951
bicycle,自行车,60度,4.0,-16.45813345021522,-6.458133450215216
bicycle,自行车,60度,5.0,-15.563340295939293,-5.5633402959392875
bicycle,自行车,60度,6.0,-14.721196302178747,-4.721196302178743
bicycle,自行车,60度,7.0,-13.929665369031166,-3.929665369031163
bicycle,自行车,60度,8.0,-13.186711396594129,-3.186711396594127
bicycle,自行车,60度,9.0,-12.490298284965217,-2.490298284965215
bicycle,自行车,60度,10.0,-11.838389934242006,-1.8383899342420076
bicycle,自行车,60度,11.0,-11.22895024452208,-1.2289502445220801
bicycle,自行车,60度,12.0,-10.659943115903017,-0.6599431159030171
bicycle,自行车,60度,13.0,-10.129332448482396,-0.12933244848239767
bicycle,自行车,60度,14.0,-9.635082142357795,0.36491785764220275
bicycle,自行车,60度,15.0,-9.175156097626799,0.8248439023731979
bicycle,自行车,60度,16.0,-8.747518214386982,1.2524817856130124
bicycle,自行车,60度,17.0,-8.35013239273593,1.649867607264067
bicycle,自行车,60度,18.0,-7.9809625327712155,2.0190374672287774
bicycle,自行车,60度,19.0,-7.637972534590421,2.3620274654095716
bicycle,自行车,60度,20.0,-7.319126298291131,2.6808737017088635
bicycle,自行车,60度,21.0,-7.022387723970915,2.9776122760290757
bicycle,自行车,60度,22.0,-6.745720711727364,3.2542792882726292
bicycle,自行车,60度,23.0,-6.48708916165805,3.512910838341943
bicycle,自行车,60度,24.0,-6.244456973860554,3.7555430261394367
bicycle,自行车,60度,25.0,-6.01578804843246,3.9842119515675325
bicycle,自行车,60度,26.0,-5.799046285471345,4.20095371452865
bicycle,自行车,60度,27.0,-5.5921955850747835,4.407804414925209
bicycle,自行车,60度,28.0,-5.393199847340362,4.606800152659632
bicycle,自行车,60度,29.0,-5.200022972365659,4.799977027634334
bicycle,自行车,60度,30.0,-5.010628860248248,4.989371139751741
bicycle,自行车,60度,31.0,-4.822981411085719,5.177018588914272
bicycle,自行车,60度,32.0,-4.635044524975648,5.364955475024347
bicycle,自行车,60度,33.0,-4.4447821020156155,5.555217897984386
bicycle,自行车,60度,34.0,-4.250158042303191,5.749841957696807
bicycle,自行车,60度,35.0,-4.049136245935962,5.950863754064033
bicycle,自行车,60度,36.0,-3.839680613011513,6.160319386988485
bicycle,自行车,60度,37.0,-3.6197550436274177,6.380244956372584
bicycle,自行车,60度,38.0,-3.3873234378812533,6.612676562118745
bicycle,自行车,60度,39.0,-3.1403496958706114,6.85965030412939
bicycle,自行车,60度,40.0,-2.8767977176930586,7.123202282306947
bicycle,自行车,60度,41.0,-2.5946314034461864,7.405368596553833
bicycle,自行车,60度,42.0,-2.291814653227558,7.708185346772462
bicycle,自行车,60度,43.0,-1.966311367134761,8.033688632865259
bicycle,自行车,60度,44.0,-1.6160854452653801,8.383914554734638
bicycle,自行车,60度,45.0,-1.2391007877169926,8.760899212283027
bicycle,自行车,60度,46.0,-0.8333212945871864,9.166678705412844
bicycle,自行车,60度,47.0,-0.39671086597351746,9.603289134026502
bicycle,自行车,60度,48.0,0.0727665980264085,10.072766598026446
bicycle,自行车,60度,49.0,0.5771471973150284,10.577147197315073
bicycle,自行车,60度,50.0,1.1184670317947578,11.118467031794806
bicycle,自行车,60度,51.0,1.6987622013680195,11.698762201368067
bicycle,自行车,60度,52.0,2.3200688059372254,12.32006880593728
bicycle,自行车,90度,1.0,-19.478768875159524,-9.478768875159515
bicycle,自行车,90度,2.0,-18.41381163992292,-8.41381163992291
bicycle,自行车,90度,3.0,-17.407611864908958,-7.407611864908951
bicycle,自行车,90度,4.0,-16.45813345021522,-6.458133450215216
bicycle,自行车,90度,5.0,-15.563340295939293,-5.5633402959392875
bicycle,自行车,90度,6.0,-14.721196302178747,-4.721196302178743
bicycle,自行车,90度,7.0,-13.929665369031166,-3.929665369031163
bicycle,自行车,90度,8.0,-13.186711396594129,-3.186711396594127
bicycle,自行车,90度,9.0,-12.490298284965217,-2.490298284965215
bicycle,自行车,90度,10.0,-11.838389934242006,-1.8383899342420076
bicycle,自行车,90度,11.0,-11.22895024452208,-1.2289502445220801
