timestamp,relative_time_s,run_key,run_label,tracking_mode,segment_index,speed_sign,speed_mps,nominal_speed_abs_mps,lookahead_base_m,arrival_dist_m,slow_down_dist_m,stanley_gain,stanley_softening_distance_m,stanley_term_rad,lateral_pid_kp,lateral_pid_ki,lateral_pid_kd,heading_pid_kp,heading_pid_ki,heading_pid_kd,yaw_rate_pid_kp,yaw_rate_pid_ki,yaw_rate_pid_kd,cmd_v_mps,cmd_w_radps,desired_v_mps,desired_w_radps,feedback_v_mps,feedback_w_radps,lateral_error_m,stanley_lateral_pd_output_radps,heading_error_rad,yaw_rate_error_radps,lateral_pid_output_radps,heading_pid_output_radps,yaw_rate_pid_output_radps,path_curvature_inv_m,path_ff_w_radps,profile_speed_mps,path_s_m,dist_to_goal_m,pose_age_s,segment_kind,segment_trajectory_name,motion_direction
1775471672.498129,0.000000,1775471764.436107|完整运动,完整运动,stanley,1,1.000000,3.000000,1.050000,0.440000,0.380000,8.328571,0.100000,0.550000,-0.000402,3.800000,0.350000,0.600000,4.000000,0.400000,0.800000,0.000000,0.000000,0.000000,1.000340,0.010300,1.000340,0.010300,0.000000,0.000000,-0.014259,-0.000570,0.011272,0.000000,0.010870,0.000000,0.000000,0.010297,0.000000,1.050000,0.000000,49.996217,0.000000,line,50-3m/s-2,forward
1775471672.523468,0.025339,1775471764.436107|完整运动,完整运动,stanley,1,1.000000,3.000000,1.050000,0.440000,0.380000,8.328571,0.100000,0.550000,-0.000878,3.800000,0.350000,0.600000,4.000000,0.400000,0.800000,0.000000,0.000000,0.000000,0.997802,0.010280,0.989763,0.010215,0.000000,0.000000,-0.014051,-0.000562,0.011261,0.000000,0.010383,0.000000,0.000000,0.010302,0.000000,1.050000,0.000000,49.996234,0.000000,line,50-3m/s-2,forward
1775471672.546005,0.047877,1775471764.436107|完整运动,完整运动,stanley,1,1.000000,3.000000,1.050000,0.440000,0.380000,8.328571,0.100000,0.550000,-0.000865,3.800000,0.350000,0.600000,4.000000,0.400000,0.800000,0.000000,0.000000,0.000000,0.996001,0.010264,0.990300,0.010212,0.000000,0.000000,-0.013840,-0.000554,0.011270,0.000000,0.010405,0.000000,0.000000,0.010305,0.000000,1.050000,0.000000,49.996254,0.000000,line,50-3m/s-2,forward
1775471672.573018,0.074889,1775471764.436107|完整运动,完整运动,stanley,1,1.000000,3.000000,1.050000,0.440000,0.380000,8.328571,0.100000,0.550000,-0.000838,3.800000,0.350000,0.600000,4.000000,0.400000,0.800000,0.000000,0.000000,0.000000,0.994901,0.010252,0.991418,0.010214,0.000000,0.000000,-0.013411,-0.000536,0.011274,0.000000,0.010436,0.000000,0.000000,0.010304,0.000000,1.050000,0.000000,49.996295,0.000000,line,50-3m/s-2,forward
1775471672.594255,0.096126,1775471764.436107|完整运动,完整运动,stanley,1,1.000000,3.000000,1.050000,0.440000,0.380000,8.328571,0.100000,0.550000,-0.000825,3.800000,0.350000,0.600000,4.000000,0.400000,0.800000,0.000000,0.000000,0.000000,0.994202,0.010242,0.991989,0.010210,0.000000,0.000000,-0.013196,-0.000528,0.011270,0.000000,0.010445,0.000000,0.000000,0.010301,0.000000,1.050000,0.000000,49.996317,0.000000,line,50-3m/s-2,forward
1775471672.624989,0.126860,1775471764.436107|完整运动,完整运动,stanley,1,1.000000,3.000000,1.050000,0.440000,0.380000,8.328571,0.100000,0.550000,-0.000813,3.800000,0.350000,0.600000,4.000000,0.400000,0.800000,0.000000,0.000000,0.000000,0.993797,0.010233,0.992513,0.010206,0.000000,0.000000,-0.013003,-0.000520,0.011261,0.000000,0.010449,0.000000,0.000000,0.010297,0.000000,1.050000,0.000000,49.996327,0.000000,line,50-3m/s-2,forward
1775471672.663880,0.165751,1775471764.436107|完整运动,完整运动,stanley,1,1.000000,3.000000,1.050000,0.440000,0.380000,8.328571,0.100000,0.550000,-0.000801,3.800000,0.350000,0.600000,4.000000,0.400000,0.800000,0.000000,0.000000,0.000000,0.993615,0.010225,0.993036,0.010201,0.000000,0.000000,-0.012817,-0.000513,0.011243,0.000000,0.010442,0.000000,0.000000,0.010291,0.000000,1.050000,0.000000,49.994800,0.000000,line,50-3m/s-2,forward
1775471672.691343,0.193214,1775471764.436107|完整运动,完整运动,stanley,1,1.000000,3.000000,1.050000,0.440000,0.380000,8.328571,0.100000,0.550000,-0.000797,3.800000,0.350000,0.600000,4.000000,0.400000,0.800000,0.000000,0.000000,0.000000,0.993666,0.010203,0.993827,0.010132,0.000000,0.000000,-0.012760,-0.000510,0.010885,0.000000,0.010087,0.000000,0.000000,0.010268,0.000000,1.050000,0.000000,49.992266,0.000000,line,50-3m/s-2,forward
1775471672.711714,0.213585,1775471764.436107|完整运动,完整运动,stanley,1,1.000000,3.000000,1.050000,0.440000,0.380000,8.328571,0.100000,0.550000,-0.000793,3.800000,0.350000,0.600000,4.000000,0.400000,0.800000,0.000000,0.000000,0.000000,0.993895,0.010170,0.994622,0.010064,0.000000,0.000000,-0.012682,-0.000507,0.010557,0.000000,0.009764,0.000000,0.000000,0.010232,0.000000,1.050000,0.000000,49.983496,0.000000,line,50-3m/s-2,forward
1775471672.733297,0.235168,1775471764.436107|完整运动,完整运动,stanley,1,1.000000,3.000000,1.050000,0.440000,0.380000,8.328571,0.100000,0.550000,-0.000792,3.800000,0.350000,0.600000,4.000000,0.400000,0.800000,0.000000,0.000000,0.000000,0.994070,0.010141,0.994626,0.010050,0.000000,0.000000,-0.012673,-0.000507,0.010568,0.000000,0.009776,0.000000,0.000000,0.010201,0.000000,1.050000,0.000000,49.977015,0.000000,line,50-3m/s-2,forward
