timestamp,relative_time_s,run_key,run_label,tracking_mode,segment_index,speed_sign,speed_mps,nominal_speed_abs_mps,lookahead_base_m,arrival_dist_m,slow_down_dist_m,stanley_gain,stanley_softening_distance_m,stanley_term_rad,lateral_pid_kp,lateral_pid_ki,lateral_pid_kd,heading_pid_kp,heading_pid_ki,heading_pid_kd,yaw_rate_pid_kp,yaw_rate_pid_ki,yaw_rate_pid_kd,cmd_v_mps,cmd_w_radps,desired_v_mps,desired_w_radps,feedback_v_mps,feedback_w_radps,lateral_error_m,stanley_lateral_pd_output_radps,heading_error_rad,yaw_rate_error_radps,lateral_pid_output_radps,heading_pid_output_radps,yaw_rate_pid_output_radps,path_curvature_inv_m,path_ff_w_radps,profile_speed_mps,path_s_m,dist_to_goal_m,pose_age_s,segment_kind,segment_trajectory_name,motion_direction
1775468445.253995,0.000000,1775468538.170780|完整运动,完整运动,stanley,1,1.000000,3.000000,1.050000,0.440000,0.380000,8.328571,0.100000,0.550000,-0.001189,3.800000,0.350000,0.600000,4.000000,0.400000,0.800000,0.000000,0.000000,0.000000,0.916219,-0.029087,0.916219,-0.029087,0.000000,0.000000,-0.042208,-0.006331,-0.021566,0.000000,-0.022755,0.000000,0.000000,0.031746,0.000000,1.050000,0.000000,50.180671,0.000000,line,50-3m/s-2,forward
1775468445.286781,0.032785,1775468538.170780|完整运动,完整运动,stanley,1,1.000000,3.000000,1.050000,0.440000,0.380000,8.328571,0.100000,0.550000,-0.002636,3.800000,0.350000,0.600000,4.000000,0.400000,0.800000,0.000000,0.000000,0.000000,0.909043,-0.029148,0.886318,-0.029343,0.000000,0.000000,-0.042173,-0.006326,-0.021570,0.000000,-0.024206,0.000000,0.000000,0.032065,0.000000,1.050000,0.000000,50.180675,0.000000,line,50-3m/s-2,forward
1775468445.317503,0.063508,1775468538.170780|完整运动,完整运动,stanley,1,1.000000,3.000000,1.050000,0.440000,0.380000,8.328571,0.100000,0.550000,-0.002630,3.800000,0.350000,0.600000,4.000000,0.400000,0.800000,0.000000,0.000000,0.000000,0.903646,-0.029200,0.886556,-0.029363,0.000000,0.000000,-0.042085,-0.006313,-0.021561,0.000000,-0.024192,0.000000,0.000000,0.032313,0.000000,1.050000,0.000000,50.180704,0.000000,line,50-3m/s-2,forward
1775468445.339789,0.085794,1775468538.170780|完整运动,完整运动,stanley,1,1.000000,3.000000,1.050000,0.440000,0.380000,8.328571,0.100000,0.550000,-0.002625,3.800000,0.350000,0.600000,4.000000,0.400000,0.800000,0.000000,0.000000,0.000000,0.899602,-0.029243,0.886798,-0.029379,0.000000,0.000000,-0.042003,-0.006300,-0.021538,0.000000,-0.024163,0.000000,0.000000,0.032506,0.000000,1.050000,0.000000,50.180721,0.000000,line,50-3m/s-2,forward
1775468445.363634,0.109639,1775468538.170780|完整运动,完整运动,stanley,1,1.000000,3.000000,1.050000,0.440000,0.380000,8.328571,0.100000,0.550000,-0.002625,3.800000,0.350000,0.600000,4.000000,0.400000,0.800000,0.000000,0.000000,0.000000,0.896529,-0.029281,0.886798,-0.029401,0.000000,0.000000,-0.042003,-0.006300,-0.021538,0.000000,-0.024163,0.000000,0.000000,0.032660,0.000000,1.050000,0.000000,50.180721,0.000000,line,50-3m/s-2,forward
1775468445.384708,0.130713,1775468538.170780|完整运动,完整运动,stanley,1,1.000000,3.000000,1.050000,0.440000,0.380000,8.328571,0.100000,0.550000,-0.002617,3.800000,0.350000,0.600000,4.000000,0.400000,0.800000,0.000000,0.000000,0.000000,0.894694,-0.029261,0.888881,-0.029201,0.000000,0.000000,-0.041874,-0.006281,-0.020311,0.000000,-0.022929,0.000000,0.000000,0.032706,0.000000,1.050000,0.000000,50.180188,0.000000,line,50-3m/s-2,forward
1775468445.405269,0.151273,1775468538.170780|完整运动,完整运动,stanley,1,1.000000,3.000000,1.050000,0.440000,0.380000,8.328571,0.100000,0.550000,-0.002607,3.800000,0.350000,0.600000,4.000000,0.400000,0.800000,0.000000,0.000000,0.000000,0.893708,-0.029207,0.890587,-0.029036,0.000000,0.000000,-0.041711,-0.006257,-0.019415,0.000000,-0.022022,0.000000,0.000000,0.032681,0.000000,1.050000,0.000000,50.178949,0.000000,line,50-3m/s-2,forward
1775468445.430674,0.176679,1775468538.170780|完整运动,完整运动,stanley,1,1.000000,3.000000,1.050000,0.440000,0.380000,8.328571,0.100000,0.550000,-0.002602,3.800000,0.350000,0.600000,4.000000,0.400000,0.800000,0.000000,0.000000,0.000000,0.892902,-0.029175,0.890352,-0.029073,0.000000,0.000000,-0.041626,-0.006244,-0.019730,0.000000,-0.022332,0.000000,0.000000,0.032674,0.000000,1.050000,0.000000,50.176608,0.000000,line,50-3m/s-2,forward
1775468445.469227,0.215232,1775468538.170780|完整运动,完整运动,stanley,1,1.000000,3.000000,1.050000,0.440000,0.380000,8.328571,0.100000,0.550000,-0.002588,3.800000,0.350000,0.600000,4.000000,0.400000,0.800000,0.000000,0.000000,0.000000,0.892465,-0.029141,0.891080,-0.029032,0.000000,0.000000,-0.041413,-0.006212,-0.019604,0.000000,-0.022193,0.000000,0.000000,0.032652,0.000000,1.050000,0.000000,50.173028,0.000000,line,50-3m/s-2,forward
1775468445.490016,0.236020,1775468538.170780|完整运动,完整运动,stanley,1,1.000000,3.000000,1.050000,0.440000,0.380000,8.328571,0.100000,0.550000,-0.002560,3.800000,0.350000,0.600000,4.000000,0.400000,0.800000,0.000000,0.000000,0.000000,0.892490,-0.029098,0.892569,-0.028964,0.000000,0.000000,-0.040957,-0.006144,-0.019389,0.000000,-0.021949,0.000000,0.000000,0.032604,0.000000,1.050000,0.000000,50.161866,0.000000,line,50-3m/s-2,forward
