timestamp,relative_time_s,run_key,run_label,tracking_mode,segment_index,speed_sign,speed_mps,nominal_speed_abs_mps,lookahead_base_m,arrival_dist_m,slow_down_dist_m,stanley_gain,stanley_softening_distance_m,stanley_term_rad,lateral_pid_kp,lateral_pid_ki,lateral_pid_kd,heading_pid_kp,heading_pid_ki,heading_pid_kd,yaw_rate_pid_kp,yaw_rate_pid_ki,yaw_rate_pid_kd,cmd_v_mps,cmd_w_radps,desired_v_mps,desired_w_radps,feedback_v_mps,feedback_w_radps,lateral_error_m,stanley_lateral_pd_output_radps,heading_error_rad,yaw_rate_error_radps,lateral_pid_output_radps,heading_pid_output_radps,yaw_rate_pid_output_radps,path_curvature_inv_m,path_ff_w_radps,profile_speed_mps,path_s_m,dist_to_goal_m,pose_age_s,segment_kind,segment_trajectory_name,motion_direction
1775466456.451022,0.000000,1775466555.999935|完整运动,完整运动,stanley,1,1.000000,3.000000,1.635000,0.440000,0.380000,8.328571,0.200000,0.550000,-0.000682,3.800000,0.350000,0.600000,4.000000,0.400000,0.800000,0.000000,0.000000,0.000000,1.543021,0.034917,1.543021,0.034917,0.000000,0.000000,-0.012111,-0.001817,0.037416,0.000000,0.036733,0.000000,0.000000,0.022629,0.000000,1.635000,0.750000,49.188965,0.000000,line,50-3m/s-2,forward
1775466456.479841,0.028819,1775466555.999935|完整运动,完整运动,stanley,1,1.000000,3.000000,1.635000,0.440000,0.380000,8.328571,0.200000,0.550000,-0.001108,3.800000,0.350000,0.600000,4.000000,0.400000,0.800000,0.000000,0.000000,0.000000,1.536530,0.034899,1.515975,0.034842,0.000000,0.000000,-0.012107,-0.001816,0.037417,0.000000,0.036309,0.000000,0.000000,0.022713,0.000000,1.635000,0.750000,49.189000,0.000000,line,50-3m/s-2,forward
1775466456.502752,0.051730,1775466555.999935|完整运动,完整运动,stanley,1,1.000000,3.000000,1.635000,0.440000,0.380000,8.328571,0.200000,0.550000,-0.001108,3.800000,0.350000,0.600000,4.000000,0.400000,0.800000,0.000000,0.000000,0.000000,1.531598,0.034883,1.515981,0.034834,0.000000,0.000000,-0.012106,-0.001816,0.037416,0.000000,0.036308,0.000000,0.000000,0.022776,0.000000,1.635000,0.750000,49.189037,0.000000,line,50-3m/s-2,forward
1775466456.524045,0.073023,1775466555.999935|完整运动,完整运动,stanley,1,1.000000,3.000000,1.635000,0.440000,0.380000,8.328571,0.200000,0.550000,-0.001108,3.800000,0.350000,0.600000,4.000000,0.400000,0.800000,0.000000,0.000000,0.000000,1.527852,0.034870,1.515990,0.034828,0.000000,0.000000,-0.012103,-0.001815,0.037418,0.000000,0.036310,0.000000,0.000000,0.022823,0.000000,1.635000,0.750000,49.189114,0.000000,line,50-3m/s-2,forward
1775466456.553289,0.102267,1775466555.999935|完整运动,完整运动,stanley,1,1.000000,3.000000,1.635000,0.440000,0.380000,8.328571,0.200000,0.550000,-0.001107,3.800000,0.350000,0.600000,4.000000,0.400000,0.800000,0.000000,0.000000,0.000000,1.525029,0.034857,1.516091,0.034814,0.000000,0.000000,-0.012094,-0.001814,0.037378,0.000000,0.036271,0.000000,0.000000,0.022856,0.000000,1.635000,0.750000,49.189142,0.000000,line,50-3m/s-2,forward
1775466456.573760,0.122738,1775466555.999935|完整运动,完整运动,stanley,1,1.000000,3.000000,1.635000,0.440000,0.380000,8.328571,0.200000,0.550000,-0.001107,3.800000,0.350000,0.600000,4.000000,0.400000,0.800000,0.000000,0.000000,0.000000,1.522936,0.034840,1.516305,0.034786,0.000000,0.000000,-0.012091,-0.001814,0.037261,0.000000,0.036154,0.000000,0.000000,0.022877,0.000000,1.635000,0.750000,49.189079,0.000000,line,50-3m/s-2,forward
1775466456.601293,0.150270,1775466555.999935|完整运动,完整运动,stanley,1,1.000000,3.000000,1.635000,0.440000,0.380000,8.328571,0.200000,0.550000,-0.001127,3.800000,0.350000,0.600000,4.000000,0.400000,0.800000,0.000000,0.000000,0.000000,1.521326,0.034803,1.516230,0.034688,0.000000,0.000000,-0.012313,-0.001847,0.036814,0.000000,0.035687,0.000000,0.000000,0.022877,0.000000,1.635000,0.750000,49.186632,0.000000,line,50-3m/s-2,forward
1775466456.621775,0.170753,1775466555.999935|完整运动,完整运动,stanley,1,1.000000,3.000000,1.635000,0.440000,0.380000,8.328571,0.200000,0.550000,-0.001144,3.800000,0.350000,0.600000,4.000000,0.400000,0.800000,0.000000,0.000000,0.000000,1.519900,0.034773,1.515381,0.034676,0.000000,0.000000,-0.012501,-0.001875,0.036890,0.000000,0.035746,0.000000,0.000000,0.022878,0.000000,1.635000,0.750000,49.183558,0.000000,line,50-3m/s-2,forward
1775466456.650432,0.199410,1775466555.999935|完整运动,完整运动,stanley,1,1.000000,3.000000,1.635000,0.440000,0.380000,8.328571,0.200000,0.550000,-0.001145,3.800000,0.350000,0.600000,4.000000,0.400000,0.800000,0.000000,0.000000,0.000000,1.518898,0.034736,1.515728,0.034618,0.000000,0.000000,-0.012514,-0.001877,0.036660,0.000000,0.035514,0.000000,0.000000,0.022869,0.000000,1.635000,0.750000,49.179138,0.000000,line,50-3m/s-2,forward
1775466456.670935,0.219913,1775466555.999935|完整运动,完整运动,stanley,1,1.000000,3.000000,1.635000,0.440000,0.380000,8.328571,0.200000,0.550000,-0.001150,3.800000,0.350000,0.600000,4.000000,0.400000,0.800000,0.000000,0.000000,0.000000,1.518108,0.034701,1.515604,0.034589,0.000000,0.000000,-0.012564,-0.001885,0.036623,0.000000,0.035473,0.000000,0.000000,0.022858,0.000000,1.635000,0.750000,49.173278,0.000000,line,50-3m/s-2,forward
