timestamp,relative_time_s,run_key,run_label,tracking_mode,segment_index,speed_sign,speed_mps,nominal_speed_abs_mps,lookahead_base_m,arrival_dist_m,slow_down_dist_m,stanley_gain,stanley_softening_distance_m,stanley_term_rad,lateral_pid_kp,lateral_pid_ki,lateral_pid_kd,heading_pid_kp,heading_pid_ki,heading_pid_kd,yaw_rate_pid_kp,yaw_rate_pid_ki,yaw_rate_pid_kd,cmd_v_mps,cmd_w_radps,desired_v_mps,desired_w_radps,feedback_v_mps,feedback_w_radps,lateral_error_m,stanley_lateral_pd_output_radps,heading_error_rad,yaw_rate_error_radps,lateral_pid_output_radps,heading_pid_output_radps,yaw_rate_pid_output_radps,path_curvature_inv_m,path_ff_w_radps,profile_speed_mps,path_s_m,dist_to_goal_m,pose_age_s,segment_kind,segment_trajectory_name,motion_direction
1775467635.701882,0.000000,1775467748.552168|完整运动,完整运动,stanley,1,1.000000,3.000000,1.050000,0.440000,0.380000,8.328571,0.200000,0.550000,-0.002512,3.800000,0.350000,0.600000,4.000000,0.400000,0.800000,0.000000,0.000000,0.000000,0.917349,0.016245,0.917349,0.016245,0.000000,0.000000,-0.044591,-0.006689,0.025445,0.000000,0.022933,0.000000,0.000000,0.017708,0.000000,1.050000,0.000000,50.303836,0.000000,line,50-3m/s-2,forward
1775467635.731745,0.029863,1775467748.552168|完整运动,完整运动,stanley,1,1.000000,3.000000,1.050000,0.440000,0.380000,8.328571,0.200000,0.550000,-0.005563,3.800000,0.350000,0.600000,4.000000,0.400000,0.800000,0.000000,0.000000,0.000000,0.914679,0.016115,0.906226,0.015704,0.000000,0.000000,-0.044503,-0.006676,0.025437,0.000000,0.019874,0.000000,0.000000,0.017618,0.000000,1.050000,0.000000,50.303926,0.000000,line,50-3m/s-2,forward
1775467635.758956,0.057073,1775467748.552168|完整运动,完整运动,stanley,1,1.000000,3.000000,1.050000,0.440000,0.380000,8.328571,0.200000,0.550000,-0.005557,3.800000,0.350000,0.600000,4.000000,0.400000,0.800000,0.000000,0.000000,0.000000,0.912672,0.016005,0.906316,0.015655,0.000000,0.000000,-0.044457,-0.006669,0.025437,0.000000,0.019880,0.000000,0.000000,0.017536,0.000000,1.050000,0.000000,50.303967,0.000000,line,50-3m/s-2,forward
1775467635.779425,0.077543,1775467748.552168|完整运动,完整运动,stanley,1,1.000000,3.000000,1.050000,0.440000,0.380000,8.328571,0.200000,0.550000,-0.005551,3.800000,0.350000,0.600000,4.000000,0.400000,0.800000,0.000000,0.000000,0.000000,0.911169,0.015909,0.906408,0.015607,0.000000,0.000000,-0.044410,-0.006661,0.025437,0.000000,0.019886,0.000000,0.000000,0.017460,0.000000,1.050000,0.000000,50.304013,0.000000,line,50-3m/s-2,forward
1775467635.804616,0.102734,1775467748.552168|完整运动,完整运动,stanley,1,1.000000,3.000000,1.050000,0.440000,0.380000,8.328571,0.200000,0.550000,-0.005551,3.800000,0.350000,0.600000,4.000000,0.400000,0.800000,0.000000,0.000000,0.000000,0.910026,0.015825,0.906408,0.015558,0.000000,0.000000,-0.044410,-0.006661,0.025437,0.000000,0.019886,0.000000,0.000000,0.017389,0.000000,1.050000,0.000000,50.304013,0.000000,line,50-3m/s-2,forward
1775467635.825089,0.123206,1775467748.552168|完整运动,完整运动,stanley,1,1.000000,3.000000,1.050000,0.440000,0.380000,8.328571,0.200000,0.550000,-0.005541,3.800000,0.350000,0.600000,4.000000,0.400000,0.800000,0.000000,0.000000,0.000000,0.909227,0.015746,0.906698,0.015498,0.000000,0.000000,-0.044328,-0.006649,0.025350,0.000000,0.019809,0.000000,0.000000,0.017319,0.000000,1.050000,0.000000,50.304068,0.000000,line,50-3m/s-2,forward
1775467635.852427,0.150544,1775467748.552168|完整运动,完整运动,stanley,1,1.000000,3.000000,1.050000,0.440000,0.380000,8.328571,0.200000,0.550000,-0.005543,3.800000,0.350000,0.600000,4.000000,0.400000,0.800000,0.000000,0.000000,0.000000,0.908620,0.015674,0.906698,0.015446,0.000000,0.000000,-0.044342,-0.006651,0.025331,0.000000,0.019788,0.000000,0.000000,0.017251,0.000000,1.050000,0.000000,50.302834,0.000000,line,50-3m/s-2,forward
1775467635.872773,0.170891,1775467748.552168|完整运动,完整运动,stanley,1,1.000000,3.000000,1.050000,0.440000,0.380000,8.328571,0.200000,0.550000,-0.005555,3.800000,0.350000,0.600000,4.000000,0.400000,0.800000,0.000000,0.000000,0.000000,0.908300,0.015585,0.907286,0.015300,0.000000,0.000000,-0.044443,-0.006666,0.024806,0.000000,0.019251,0.000000,0.000000,0.017158,0.000000,1.050000,0.000000,50.300774,0.000000,line,50-3m/s-2,forward
1775467635.901954,0.200072,1775467748.552168|完整运动,完整运动,stanley,1,1.000000,3.000000,1.050000,0.440000,0.380000,8.328571,0.200000,0.550000,-0.005563,3.800000,0.350000,0.600000,4.000000,0.400000,0.800000,0.000000,0.000000,0.000000,0.908172,0.015485,0.907766,0.015171,0.000000,0.000000,-0.044501,-0.006675,0.024409,0.000000,0.018846,0.000000,0.000000,0.017051,0.000000,1.050000,0.000000,50.297387,0.000000,line,50-3m/s-2,forward
1775467635.923187,0.221305,1775467748.552168|完整运动,完整运动,stanley,1,1.000000,3.000000,1.050000,0.440000,0.380000,8.328571,0.200000,0.550000,-0.005564,3.800000,0.350000,0.600000,4.000000,0.400000,0.800000,0.000000,0.000000,0.000000,0.908055,0.015396,0.907687,0.015115,0.000000,0.000000,-0.044514,-0.006677,0.024445,0.000000,0.018880,0.000000,0.000000,0.016955,0.000000,1.050000,0.000000,50.292635,0.000000,line,50-3m/s-2,forward
