timestamp,relative_time_s,run_key,run_label,tracking_mode,segment_index,speed_sign,speed_mps,nominal_speed_abs_mps,lookahead_base_m,arrival_dist_m,slow_down_dist_m,stanley_gain,stanley_softening_distance_m,stanley_term_rad,lateral_pid_kp,lateral_pid_ki,lateral_pid_kd,heading_pid_kp,heading_pid_ki,heading_pid_kd,yaw_rate_pid_kp,yaw_rate_pid_ki,yaw_rate_pid_kd,cmd_v_mps,cmd_w_radps,desired_v_mps,desired_w_radps,feedback_v_mps,feedback_w_radps,lateral_error_m,stanley_lateral_pd_output_radps,heading_error_rad,yaw_rate_error_radps,lateral_pid_output_radps,heading_pid_output_radps,yaw_rate_pid_output_radps,path_curvature_inv_m,path_ff_w_radps,profile_speed_mps,path_s_m,dist_to_goal_m,pose_age_s,segment_kind,segment_trajectory_name,motion_direction
1775478701.434256,0.000000,1775478750.612545|完整运动,完整运动,circle_orbit,1,1.000000,1.500000,1.500000,,,,,,,,,,,,,,,,0.024590,0.002732,1.500000,0.002732,0.000000,0.000000,0.000000,,0.000000,0.000000,,,,0.027325,0.002732,1.500000,0.000000,56.543307,0.000000,circle,预设轨迹15,forward
1775478701.454830,0.020574,1775478750.612545|完整运动,完整运动,circle_orbit,1,1.000000,1.500000,1.500000,,,,,,,,,,,,,,,,0.048775,0.002854,1.499892,0.003764,0.000000,0.000000,0.000066,,0.000016,0.000000,,,,0.028538,0.005420,1.500000,0.000093,56.543213,0.000000,circle,预设轨迹15,forward
1775478701.475549,0.041293,1775478750.612545|完整运动,完整运动,circle_orbit,1,1.000000,1.500000,1.500000,,,,,,,,,,,,,,,,0.072563,0.003042,1.499843,0.004453,0.000000,0.000000,0.000130,,0.000008,0.000000,,,,0.030420,0.008063,1.500000,0.000186,56.543121,0.000000,circle,预设轨迹15,forward
1775478701.497452,0.063196,1775478750.612545|完整运动,完整运动,circle_orbit,1,1.000000,1.500000,1.500000,,,,,,,,,,,,,,,,0.095960,0.003291,1.499752,0.005161,0.000000,0.000000,0.000189,,0.000020,0.000000,,,,0.032913,0.010663,1.500000,0.000274,56.543033,0.000000,circle,预设轨迹15,forward
1775478701.520032,0.085776,1775478750.612545|完整运动,完整运动,circle_orbit,1,1.000000,1.500000,1.500000,,,,,,,,,,,,,,,,0.118971,0.003591,1.499646,0.005842,0.000000,0.000000,0.000234,,0.000043,0.000000,,,,0.030186,0.013220,1.500000,0.000360,56.542947,0.000000,circle,预设轨迹15,forward
1775478701.557265,0.123009,1775478750.612545|完整运动,完整运动,circle_orbit,1,1.000000,1.500000,1.500000,,,,,,,,,,,,,,,,0.141602,0.003986,1.499466,0.006950,0.000000,0.000000,0.000334,,0.000074,0.000000,,,,0.028152,0.015735,1.500000,0.000519,56.542788,0.000000,circle,预设轨迹15,forward
1775478701.577974,0.143718,1775478750.612545|完整运动,完整运动,circle_orbit,1,1.000000,1.500000,1.500000,,,,,,,,,,,,,,,,0.163862,0.004415,1.499423,0.007627,0.000000,0.000000,0.000406,,0.000060,0.000000,,,,0.026942,0.018209,1.500000,0.000585,56.542722,0.000000,circle,预设轨迹15,forward
1775478701.598679,0.164423,1775478750.612545|完整运动,完整运动,circle_orbit,1,1.000000,1.500000,1.500000,,,,,,,,,,,,,,,,0.185756,0.004893,1.499415,0.008481,0.000000,0.000000,0.000479,,0.000031,0.000000,,,,0.026341,0.020642,1.500000,0.000655,56.542652,0.000000,circle,预设轨迹15,forward
1775478701.618946,0.184690,1775478750.612545|完整运动,完整运动,circle_orbit,1,1.000000,1.500000,1.500000,,,,,,,,,,,,,,,,0.207289,0.005411,1.499279,0.009296,0.000000,0.000000,0.000541,,0.000060,0.000000,,,,0.026104,0.023034,1.500000,0.000721,56.542586,0.000000,circle,预设轨迹15,forward
1775478701.641488,0.207232,1775478750.612545|完整运动,完整运动,circle_orbit,1,1.000000,1.500000,1.500000,,,,,,,,,,,,,,,,0.228464,0.005936,1.498987,0.009876,0.000000,0.000000,0.000550,,0.000178,0.000000,,,,0.025983,0.025387,1.500000,0.000893,56.542414,0.000000,circle,预设轨迹15,forward
