timestamp,relative_time_s,run_key,run_label,tracking_mode,segment_index,speed_sign,speed_mps,nominal_speed_abs_mps,lookahead_base_m,arrival_dist_m,slow_down_dist_m,stanley_gain,stanley_softening_distance_m,stanley_term_rad,lateral_pid_kp,lateral_pid_ki,lateral_pid_kd,heading_pid_kp,heading_pid_ki,heading_pid_kd,yaw_rate_pid_kp,yaw_rate_pid_ki,yaw_rate_pid_kd,cmd_v_mps,cmd_w_radps,desired_v_mps,desired_w_radps,feedback_v_mps,feedback_w_radps,lateral_error_m,stanley_lateral_pd_output_radps,heading_error_rad,yaw_rate_error_radps,lateral_pid_output_radps,heading_pid_output_radps,yaw_rate_pid_output_radps,path_curvature_inv_m,path_ff_w_radps,profile_speed_mps,path_s_m,dist_to_goal_m,pose_age_s,segment_kind,segment_trajectory_name,motion_direction
1775469543.696852,0.000000,1775469636.461695|完整运动,完整运动,stanley,1,1.000000,3.000000,1.050000,0.440000,0.380000,8.328571,0.100000,0.550000,-0.000295,3.800000,0.350000,0.600000,4.000000,0.400000,0.800000,0.000000,0.000000,0.000000,1.013173,-0.007346,1.013173,-0.007346,0.000000,0.000000,-0.010484,-0.000524,-0.006527,0.000000,-0.006822,0.000000,0.000000,0.007251,0.000000,1.050000,0.000000,50.003505,0.000000,line,50-3m/s-2,forward
1775469543.722177,0.025325,1775469636.461695|完整运动,完整运动,stanley,1,1.000000,3.000000,1.050000,0.440000,0.380000,8.328571,0.100000,0.550000,-0.000655,3.800000,0.350000,0.600000,4.000000,0.400000,0.800000,0.000000,0.000000,0.000000,1.010909,-0.007361,1.003742,-0.007407,0.000000,0.000000,-0.010478,-0.000524,-0.006513,0.000000,-0.007168,0.000000,0.000000,0.007281,0.000000,1.050000,0.000000,50.003487,0.000000,line,50-3m/s-2,forward
1775469543.749428,0.052575,1775469636.461695|完整运动,完整运动,stanley,1,1.000000,3.000000,1.050000,0.440000,0.380000,8.328571,0.100000,0.550000,-0.000654,3.800000,0.350000,0.600000,4.000000,0.400000,0.800000,0.000000,0.000000,0.000000,1.009190,-0.007374,1.003746,-0.007417,0.000000,0.000000,-0.010465,-0.000523,-0.006533,0.000000,-0.007187,0.000000,0.000000,0.007307,0.000000,1.050000,0.000000,50.003469,0.000000,line,50-3m/s-2,forward
1775469543.770298,0.073446,1775469636.461695|完整运动,完整运动,stanley,1,1.000000,3.000000,1.050000,0.440000,0.380000,8.328571,0.100000,0.550000,-0.000654,3.800000,0.350000,0.600000,4.000000,0.400000,0.800000,0.000000,0.000000,0.000000,1.007895,-0.007385,1.003796,-0.007420,0.000000,0.000000,-0.010458,-0.000523,-0.006518,0.000000,-0.007171,0.000000,0.000000,0.007327,0.000000,1.050000,0.000000,50.003441,0.000000,line,50-3m/s-2,forward
1775469543.790825,0.093972,1775469636.461695|完整运动,完整运动,stanley,1,1.000000,3.000000,1.050000,0.440000,0.380000,8.328571,0.100000,0.550000,-0.000654,3.800000,0.350000,0.600000,4.000000,0.400000,0.800000,0.000000,0.000000,0.000000,1.006912,-0.007395,1.003796,-0.007425,0.000000,0.000000,-0.010458,-0.000523,-0.006518,0.000000,-0.007171,0.000000,0.000000,0.007344,0.000000,1.050000,0.000000,50.003441,0.000000,line,50-3m/s-2,forward
1775469543.811208,0.114356,1775469636.461695|完整运动,完整运动,stanley,1,1.000000,3.000000,1.050000,0.440000,0.380000,8.328571,0.100000,0.550000,-0.000655,3.800000,0.350000,0.600000,4.000000,0.400000,0.800000,0.000000,0.000000,0.000000,1.006156,-0.007403,1.003763,-0.007430,0.000000,0.000000,-0.010473,-0.000524,-0.006510,0.000000,-0.007165,0.000000,0.000000,0.007358,0.000000,1.050000,0.000000,50.003292,0.000000,line,50-3m/s-2,forward
1775469543.847041,0.150189,1775469636.461695|完整运动,完整运动,stanley,1,1.000000,3.000000,1.050000,0.440000,0.380000,8.328571,0.100000,0.550000,-0.000661,3.800000,0.350000,0.600000,4.000000,0.400000,0.800000,0.000000,0.000000,0.000000,1.005809,-0.007382,1.004709,-0.007317,0.000000,0.000000,-0.010569,-0.000528,-0.005830,0.000000,-0.006491,0.000000,0.000000,0.007340,0.000000,1.050000,0.000000,50.002572,0.000000,line,50-3m/s-2,forward
1775469543.867459,0.170607,1775469636.461695|完整运动,完整运动,stanley,1,1.000000,3.000000,1.050000,0.440000,0.380000,8.328571,0.100000,0.550000,-0.000661,3.800000,0.350000,0.600000,4.000000,0.400000,0.800000,0.000000,0.000000,0.000000,1.005604,-0.007359,1.004957,-0.007286,0.000000,0.000000,-0.010572,-0.000529,-0.005691,0.000000,-0.006351,0.000000,0.000000,0.007318,0.000000,1.050000,0.000000,49.997929,0.000000,line,50-3m/s-2,forward
1775469543.899253,0.202400,1775469636.461695|完整运动,完整运动,stanley,1,1.000000,3.000000,1.050000,0.440000,0.380000,8.328571,0.100000,0.550000,-0.000660,3.800000,0.350000,0.600000,4.000000,0.400000,0.800000,0.000000,0.000000,0.000000,1.005459,-0.007340,1.004998,-0.007278,0.000000,0.000000,-0.010555,-0.000528,-0.005698,0.000000,-0.006357,0.000000,0.000000,0.007300,0.000000,1.050000,0.000000,49.993616,0.000000,line,50-3m/s-2,forward
1775469543.919702,0.222850,1775469636.461695|完整运动,完整运动,stanley,1,1.000000,3.000000,1.050000,0.440000,0.380000,8.328571,0.100000,0.550000,-0.000660,3.800000,0.350000,0.600000,4.000000,0.400000,0.800000,0.000000,0.000000,0.000000,1.005364,-0.007321,1.005062,-0.007262,0.000000,0.000000,-0.010563,-0.000528,-0.005648,0.000000,-0.006308,0.000000,0.000000,0.007282,0.000000,1.050000,0.000000,49.987971,0.000000,line,50-3m/s-2,forward
1775469543.944515,0.247662,1775469636.461695|完整运动,完整运动,stanley,1,1.000000,3.000000,1.050000,0.440000,0.380000,8.328571,0.100000,0.550000,-0.000677,3.800000,0.350000,0.600000,4.000000,0.400000,0.800000,0.000000,0.000000,0.000000,1.004989,-0.007315,1.003805,-0.007298,0.000000,0.000000,-0.010837,-0.000542,-0.005873,0.000000,-0.006550,0.000000,0.000000,0.007279,0.000000,1.050000,0.000000,49.973100,0.000000,line,50-3m/s-2,forward
1775469543.964992,0.268140,1775469636.461695|完整运动,完整运动,stanley,1,1.000000,3.000000,1.050000,0.440000,0.380000,8.328571,0.100000,0.550000,-0.000691,3.800000,0.350000,0.600000,4.000000,0.400000,0.800000,0.000000,0.000000,0.000000,1.004844,-0.007283,1.004382,-0.007179,0.000000,0.000000,-0.011048,-0.000552,-0.005201,0.000000,-0.005892,0.000000,0.000000,0.007248,0.000000,1.050000,0.000000,49.963571,0.000000,line,50-3m/s-2,forward
1775469543.998142,0.301290,1775469636.461695|完整运动,完整运动,stanley,1,1.000000,3.000000,1.050000,0.440000,0.380000,8.328571,0.100000,0.550000,-0.000689,3.800000,0.350000,0.600000,4.000000,0.400000,0.800000,0.000000,0.000000,0.000000,1.004801,-0.007249,1.004666,-0.007142,0.000000,0.000000,-0.011027,-0.000551,-0.005081,0.000000,-0.005770,0.000000,0.000000,0.007214,0.000000,1.050000,0.000000,49.952587,0.000000,line,50-3m/s-2,forward
1775469544.020230,0.323378,1775469636.461695|完整运动,完整运动,stanley,1,1.000000,3.000000,1.050000,0.440000,0.380000,8.328571,0.100000,0.550000,-0.000682,3.800000,0.350000,0.600000,4.000000,0.400000,0.800000,0.000000,0.000000,0.000000,1.004922,-0.007212,1.005304,-0.007096,0.000000,0.000000,-0.010911,-0.000546,-0.004929,0.000000,-0.005611,0.000000,0.000000,0.007177,0.000000,1.050000,0.000000,49.940260,0.000000,line,50-3m/s-2,forward
1775469544.041165,0.344312,1775469636.461695|完整运动,完整运动,stanley,1,1.000000,3.000000,1.050000,0.440000,0.380000,8.328571,0.100000,0.550000,-0.000665,3.800000,0.350000,0.600000,4.000000,0.400000,0.800000,0.000000,0.000000,0.000000,1.005181,-0.007181,1.006003,-0.007083,0.000000,0.000000,-0.010647,-0.000532,-0.004993,0.000000,-0.005658,0.000000,0.000000,0.007144,0.000000,1.050000,0.000000,49.926597,0.000000,line,50-3m/s-2,forward
1775469544.064293,0.367440,1775469636.461695|完整运动,完整运动,stanley,1,1.000000,3.000000,1.050000,0.440000,0.380000,8.328571,0.100000,0.550000,-0.000637,3.800000,0.350000,0.600000,4.000000,0.400000,0.800000,0.000000,0.000000,0.000000,1.005862,-0.007137,1.008015,-0.006997,0.000000,0.000000,-0.010195,-0.000510,-0.004663,0.000000,-0.005301,0.000000,0.000000,0.007095,0.000000,1.050000,0.000000,49.895821,0.000000,line,50-3m/s-2,forward
1775469544.086709,0.389856,1775469636.461695|完整运动,完整运动,stanley,1,1.000000,3.000000,1.050000,0.440000,0.380000,8.328571,0.100000,0.550000,-0.000636,3.800000,0.350000,0.600000,4.000000,0.400000,0.800000,0.000000,0.000000,0.000000,1.006616,-0.007076,1.009003,-0.006884,0.000000,0.000000,-0.010170,-0.000509,-0.004169,0.000000,-0.004805,0.000000,0.000000,0.007030,0.000000,1.050000,0.000000,49.878828,0.000000,line,50-3m/s-2,forward
