timestamp,relative_time_s,run_key,run_label,tracking_mode,segment_index,speed_sign,speed_mps,nominal_speed_abs_mps,lookahead_base_m,arrival_dist_m,slow_down_dist_m,stanley_gain,stanley_softening_distance_m,stanley_term_rad,lateral_pid_kp,lateral_pid_ki,lateral_pid_kd,heading_pid_kp,heading_pid_ki,heading_pid_kd,yaw_rate_pid_kp,yaw_rate_pid_ki,yaw_rate_pid_kd,cmd_v_mps,cmd_w_radps,desired_v_mps,desired_w_radps,feedback_v_mps,feedback_w_radps,lateral_error_m,stanley_lateral_pd_output_radps,heading_error_rad,yaw_rate_error_radps,lateral_pid_output_radps,heading_pid_output_radps,yaw_rate_pid_output_radps,path_curvature_inv_m,path_ff_w_radps,profile_speed_mps,path_s_m,dist_to_goal_m,pose_age_s,segment_kind,segment_trajectory_name,motion_direction
1775478222.031713,0.000000,1775478263.870723|完整运动,完整运动,circle_orbit,1,1.000000,1.500000,1.500000,,,,,,,,,,,,,,,,0.024590,0.003074,1.500000,0.003074,0.000000,0.000000,-0.000000,,0.000000,0.000000,,,,0.030741,0.003074,1.500000,0.000000,50.259457,0.000000,circle,预设轨迹15,forward
1775478222.052479,0.020766,1775478263.870723|完整运动,完整运动,circle_orbit,1,1.000000,1.500000,1.500000,,,,,,,,,,,,,,,,0.048776,0.003118,1.499927,0.003448,0.000000,0.000000,-0.000057,,-0.000002,0.000000,,,,0.031181,0.006098,1.500000,0.000002,50.259455,0.000000,circle,预设轨迹15,forward
1775478222.073013,0.041300,1775478263.870723|完整运动,完整运动,circle_orbit,1,1.000000,1.500000,1.500000,,,,,,,,,,,,,,,,0.072564,0.003240,1.499850,0.004158,0.000000,0.000000,-0.000118,,-0.000004,0.000000,,,,0.032405,0.009072,1.500000,0.000008,50.259449,0.000000,circle,预设轨迹15,forward
1775478222.093694,0.061981,1775478263.870723|完整运动,完整运动,circle_orbit,1,1.000000,1.500000,1.500000,,,,,,,,,,,,,,,,0.095961,0.003437,1.499772,0.004909,0.000000,0.000000,-0.000180,,-0.000005,0.000000,,,,0.034368,0.011997,1.500000,0.000013,50.259443,0.000000,circle,预设轨迹15,forward
1775478222.115314,0.083602,1775478263.870723|完整运动,完整运动,circle_orbit,1,1.000000,1.500000,1.500000,,,,,,,,,,,,,,,,0.118973,0.003702,1.499699,0.005694,0.000000,0.000000,-0.000245,,0.000003,0.000000,,,,0.031119,0.014873,1.500000,0.000021,50.259435,0.000000,circle,预设轨迹15,forward
1775478222.141606,0.109893,1775478263.870723|完整运动,完整运动,circle_orbit,1,1.000000,1.500000,1.500000,,,,,,,,,,,,,,,,0.141606,0.004032,1.499596,0.006503,0.000000,0.000000,-0.000313,,0.000011,0.000000,,,,0.028472,0.017703,1.500000,0.000024,50.259433,0.000000,circle,预设轨迹15,forward
1775478222.163899,0.132186,1775478263.870723|完整运动,完整运动,circle_orbit,1,1.000000,1.500000,1.500000,,,,,,,,,,,,,,,,0.163866,0.004384,1.499459,0.007024,0.000000,0.000000,-0.000439,,0.000006,0.000000,,,,0.026752,0.020486,1.500000,0.000022,50.259434,0.000000,circle,预设轨迹15,forward
1775478222.190944,0.159232,1775478263.870723|完整运动,完整运动,circle_orbit,1,1.000000,1.500000,1.500000,,,,,,,,,,,,,,,,0.185760,0.004844,1.499388,0.008294,0.000000,0.000000,-0.000496,,0.000007,0.000000,,,,0.026076,0.023223,1.500000,0.000027,50.259429,0.000000,circle,预设轨迹15,forward
1775478222.211436,0.179723,1775478263.870723|完整运动,完整运动,circle_orbit,1,1.000000,1.500000,1.500000,,,,,,,,,,,,,,,,0.207296,0.005452,1.499470,0.010012,0.000000,0.000000,-0.000421,,0.000010,0.000000,,,,0.026300,0.025915,1.500000,0.000064,50.259392,0.000000,circle,预设轨迹15,forward
1775478222.236414,0.204701,1775478263.870723|完整运动,完整运动,circle_orbit,1,1.000000,1.500000,1.500000,,,,,,,,,,,,,,,,0.228479,0.006061,1.499460,0.010628,0.000000,0.000000,-0.000413,,0.000018,0.000000,,,,0.026527,0.028563,1.500000,0.000086,50.259370,0.000000,circle,预设轨迹15,forward
