timestamp,relative_time_s,run_key,run_label,tracking_mode,segment_index,speed_sign,speed_mps,nominal_speed_abs_mps,lookahead_base_m,arrival_dist_m,slow_down_dist_m,stanley_gain,stanley_softening_distance_m,stanley_term_rad,lateral_pid_kp,lateral_pid_ki,lateral_pid_kd,heading_pid_kp,heading_pid_ki,heading_pid_kd,yaw_rate_pid_kp,yaw_rate_pid_ki,yaw_rate_pid_kd,cmd_v_mps,cmd_w_radps,desired_v_mps,desired_w_radps,feedback_v_mps,feedback_w_radps,lateral_error_m,stanley_lateral_pd_output_radps,heading_error_rad,yaw_rate_error_radps,lateral_pid_output_radps,heading_pid_output_radps,yaw_rate_pid_output_radps,path_curvature_inv_m,path_ff_w_radps,profile_speed_mps,path_s_m,dist_to_goal_m,pose_age_s,segment_kind,segment_trajectory_name,motion_direction
1775477607.402066,0.000000,1775477665.675458|完整运动,完整运动,circle_orbit,1,1.000000,1.500000,1.500000,,,,,,,,,,,,,,,,0.024590,0.002732,1.500000,0.002732,0.000000,0.000000,0.000000,,0.000000,0.000000,,,,0.027325,0.002732,1.500000,0.000000,56.543307,0.000000,circle,预设轨迹15,forward
1775477607.437639,0.035573,1775477665.675458|完整运动,完整运动,circle_orbit,1,1.000000,1.500000,1.500000,,,,,,,,,,,,,,,,0.048774,0.002730,1.499789,0.002699,0.000000,0.000000,-0.000160,,0.000017,0.000000,,,,0.027300,0.005420,1.500000,0.000097,56.543210,0.000000,circle,预设轨迹15,forward
1775477607.465245,0.063179,1775477665.675458|完整运动,完整运动,circle_orbit,1,1.000000,1.500000,1.500000,,,,,,,,,,,,,,,,0.072558,0.002767,1.499615,0.003235,0.000000,0.000000,-0.000339,,0.000010,0.000000,,,,0.027674,0.008063,1.500000,0.000207,56.543100,0.000000,circle,预设轨迹15,forward
1775477607.485780,0.083714,1775477665.675458|完整运动,完整运动,circle_orbit,1,1.000000,1.500000,1.500000,,,,,,,,,,,,,,,,0.095950,0.002877,1.499476,0.004252,0.000000,0.000000,-0.000429,,0.000028,0.000000,,,,0.028774,0.010662,1.500000,0.000253,56.543053,0.000000,circle,预设轨迹15,forward
1775477607.508384,0.106318,1775477665.675458|完整运动,完整运动,circle_orbit,1,1.000000,1.500000,1.500000,,,,,,,,,,,,,,,,0.118957,0.003032,1.499373,0.004960,0.000000,0.000000,-0.000518,,0.000031,0.000000,,,,0.025485,0.013219,1.500000,0.000299,56.543008,0.000000,circle,预设轨迹15,forward
1775477607.531275,0.129209,1775477665.675458|完整运动,完整运动,circle_orbit,1,1.000000,1.500000,1.500000,,,,,,,,,,,,,,,,0.141588,0.003270,1.499459,0.006245,0.000000,0.000000,-0.000476,,0.000014,0.000000,,,,0.023093,0.015734,1.500000,0.000249,56.543057,0.000000,circle,预设轨迹15,forward
1775477607.558740,0.156674,1775477665.675458|完整运动,完整运动,circle_orbit,1,1.000000,1.500000,1.500000,,,,,,,,,,,,,,,,0.163848,0.003536,1.499405,0.006861,0.000000,0.000000,-0.000480,,0.000035,0.000000,,,,0.021579,0.018207,1.500000,0.000250,56.543056,0.000000,circle,预设轨迹15,forward
1775477607.579228,0.177162,1775477665.675458|完整运动,完整运动,circle_orbit,1,1.000000,1.500000,1.500000,,,,,,,,,,,,,,,,0.185742,0.003836,1.499399,0.007594,0.000000,0.000000,-0.000504,,0.000026,0.000000,,,,0.020654,0.020640,1.500000,0.000289,56.543018,0.000000,circle,预设轨迹15,forward
1775477607.599619,0.197552,1775477665.675458|完整运动,完整运动,circle_orbit,1,1.000000,1.500000,1.500000,,,,,,,,,,,,,,,,0.207271,0.004161,1.499045,0.008225,0.000000,0.000000,-0.000579,,0.000141,0.000000,,,,0.020077,0.023032,1.500000,0.000505,56.542802,0.000000,circle,预设轨迹15,forward
1775477607.621600,0.219533,1775477665.675458|完整运动,完整运动,circle_orbit,1,1.000000,1.500000,1.500000,,,,,,,,,,,,,,,,0.228449,0.004529,1.499110,0.009120,0.000000,0.000000,-0.000641,,0.000086,0.000000,,,,0.019824,0.025386,1.500000,0.000946,56.542360,0.000000,circle,预设轨迹15,forward
